order,totaldegree,rcut,basis_lenght,train_rmse_E,train_rmse_F,train_mae_E,train_mae_F,test_rmse_E,test_rmse_F,test_mae_E,test_mae_F,validation_rmse_E,validation_rmse_F,validation_mae_E,validation_mae_F,time_per_force_ms,time_per_energy_ms,time_for_train
3,3,4.5,6,3.921370995601638,0.16939645817721935,3.012121915441497,0.12917617550081534,4.492478477257418,0.18292736839818619,3.309162919530344,0.13637568219948304,4.186315869605565,0.17022705648120265,3.370894162329504,0.12972028099736838,2.4214279651641846,1.0872020721435547,336.15895676612854
3,3,7.5,6,5.993039011850072,0.15141166955946586,4.662892036899819,0.11834707023399776,6.197120860797698,0.15310721805293057,4.684904648285352,0.11801545961383791,6.0823223741748755,0.14473014546178387,4.919192999921644,0.11440789924849576,2.213243007659912,1.1954360008239746,365.84627890586853
3,3,10.5,6,2.5764469918615713,0.11402515863296443,1.870329080882936,0.08601414425953909,3.065858638662415,0.12243234876037243,2.150495654748603,0.0897561646879336,2.494694380015454,0.10818591552286783,1.8220995310847716,0.08345079113497796,2.1886990070343018,1.1115660667419434,376.9517879486084
3,6,4.5,25,1.4255693784598797,0.0560225379385218,1.0148063004892904,0.04234482389845095,1.7992862826850322,0.06017209862874427,1.2504902862182259,0.04478923473524012,1.2288908132288694,0.05528191258415231,0.9795413070806448,0.0415915100202287,2.743173837661743,1.497511863708496,365.45788502693176
3,6,7.5,25,0.6822053941925733,0.03163511720148535,0.4677585357523055,0.023375618102731654,0.7499721403105475,0.034800090589079756,0.5023831081775281,0.024958441823010918,0.7112249602663944,0.03195242455596945,0.4776320561023913,0.023396460426270135,2.225682020187378,1.0352749824523926,421.25539207458496
3,6,10.5,25,0.6138854471488725,0.028791108337939363,0.42479704706979476,0.021203032330610095,0.6501378605934425,0.03146345888450967,0.42861518149378475,0.022623479333152015,0.5317203956457053,0.02824847000603028,0.4026628994470964,0.020574734853470982,2.4186148643493652,1.0147199630737305,405.769896030426
3,9,4.5,78,0.32168186982036157,0.016162513388840567,0.22885611853202076,0.011431812180531594,0.38048340964721966,0.01816969953296641,0.24710565719519906,0.012337964610263149,0.29322705314522696,0.016111902524956975,0.19723792436489399,0.011193493359564193,2.606602191925049,1.2072010040283203,414.59625697135925
3,9,7.5,78,0.3330866894580839,0.017091952991651702,0.23715447739053852,0.012101387514442249,0.3375841217013168,0.018809281865577888,0.2233039982786167,0.01291159623656382,0.3167113433078257,0.01663912353481823,0.22510185242256378,0.01169711465047422,2.567517042160034,1.121514081954956,381.4118959903717
3,12,4.5,211,0.2013484343855138,0.011020426170606454,0.13717262240513836,0.0076541086723606495,0.2129255502437839,0.012395408777566015,0.14364010118407342,0.008364122193380438,0.22818371465828438,0.011317183158991315,0.14093469134840814,0.007576282312530132,2.988586902618408,1.2032339572906494,446.2733221054077
3,12,7.5,211,0.2058761553968248,0.011814377761175518,0.14443687008138065,0.008355302463468718,0.2338750941679941,0.013465595650717331,0.15799499481646015,0.009171878985084453,0.2231512802858298,0.011470879451540928,0.15914347405369492,0.008004048776981812,2.905466079711914,1.2078030109405518,455.54398012161255
4,3,4.5,6,3.921370995596166,0.1693964581772163,3.0121219154288714,0.12917617550072039,4.492478477229638,0.18292736839816018,3.309162919492401,0.13637568219931445,4.186315869631604,0.17022705648133868,3.3708941623322275,0.12972028099718635,2.338127851486206,1.1093049049377441,411.5705919265747
4,3,7.5,6,5.993039012299743,0.15141166955951013,4.662892037303275,0.11834707023457075,6.197120861652866,0.153107218055549,4.684904648925693,0.11801545961661401,6.082322374762864,0.1447301454656055,4.919193000134925,0.11440789925141108,2.2880890369415283,1.1358120441436768,412.9616770744324
4,3,10.5,6,2.576446996924523,0.11402515863306735,1.8703290845115461,0.08601414427115231,3.0658586438755377,0.12243234875369158,2.150495659365236,0.08975616470006952,2.494694383896337,0.10818591553712463,1.8220995351007592,0.0834507911646058,2.442063808441162,1.208326816558838,410.93565797805786
4,6,4.5,29,1.4155678374319216,0.05580742461841609,1.009068922280597,0.04222032793020532,1.8120216404705223,0.05985028253774257,1.2524588013672993,0.04458176604282624,1.2383635516093163,0.055166239843943164,0.983485853746598,0.04143876478718398,2.552072048187256,1.2358980178833008,419.50084400177
4,6,7.5,29,0.6369872087167773,0.030534191655370354,0.4463700233142152,0.022531949949865827,0.7145697409642855,0.03390696621258236,0.4771347987000141,0.02414828173470414,0.6802762595452752,0.030867362657114587,0.47449839462370136,0.022536139911469775,2.3533270359039307,1.1012060642242432,401.72218585014343
4,6,10.5,29,0.5978484515696743,0.027782869151789354,0.42524139311671827,0.020591447165196546,0.602898051397122,0.030691860514400142,0.4207909971746323,0.022154560003953543,0.5064434966947845,0.02702754884419927,0.3798264181379333,0.0200023871289297,2.5510990619659424,1.1697709560394287,401.74376797676086
4,9,4.5,104,0.3182721967878425,0.015999079536312733,0.22477588470853452,0.011333666307081382,0.37279772738058153,0.01793205116964489,0.24408987410193816,0.012161991163485876,0.28458476803910115,0.015799815676907872,0.19350552153465372,0.011071518920092853,2.686936855316162,1.2044610977172852,426.0579102039337
4,12,4.5,338,0.19115367881290513,0.010389961968081967,0.13071666856594033,0.0072611482741267224,0.20315147531545477,0.0119889038131176,0.1357461110726869,0.007977627491797607,0.21743862345592746,0.01072074235892035,0.13279954064711794,0.007166759291331015,2.752584934234619,1.2201721668243408,545.0671010017395
5,3,4.5,6,3.921370995583555,0.16939645817721893,3.0121219154219436,0.12917617550076524,4.49247847723572,0.18292736839816562,3.309162919496925,0.1363756821994006,4.186315869595898,0.170227056481212,3.3708941623074176,0.12972028099724547,2.5843539237976074,1.1525068283081055,390.3954510688782
5,3,7.5,6,5.9930390124521065,0.15141166955954688,4.662892037415659,0.11834707023472335,6.1971208620150895,0.1531072180577135,4.684904649134355,0.11801545961827349,6.082322375005568,0.14473014546746274,4.919193000149964,0.1144078992526739,2.3625941276550293,1.1179258823394775,401.85912704467773
5,3,10.5,6,2.5764469955416462,0.11402515863308661,1.8703290834323105,0.0860141442645799,3.065858642582701,0.12243234875906295,2.1504956580618164,0.08975616469368877,2.4946943825814096,0.10818591553150989,1.82209953403684,0.08345079115636732,2.336958169937134,1.1381888389587402,406.8311131000519
5,6,4.5,31,1.4034903328818362,0.05595618457405368,1.001518003898587,0.04231063876884199,1.780387662415686,0.05998214690370115,1.2462836513546094,0.04469052834915743,1.2100338726672852,0.05512499015002537,0.9709170115452654,0.04150992755969781,2.3750760555267334,1.1800990104675293,398.337464094162
5,6,7.5,31,0.6009976818892797,0.02842841312151335,0.41599800858000147,0.020872733892949358,0.7108291976109907,0.03168984994117699,0.46747444041593883,0.022461425858920366,0.6509452348726014,0.028412404599155568,0.45144245046350545,0.020551937475564133,2.2900071144104004,1.1765868663787842,385.62795877456665
5,6,10.5,31,0.5991458222486501,0.02761928295193321,0.42316432225787776,0.020485583825967567,0.6059092113335219,0.030319945751925204,0.42394182574226374,0.021936826084924997,0.496856801682502,0.026809972164979247,0.3717253853020945,0.01985532423322449,2.497889995574951,1.1477248668670654,393.8192491531372
5,9,4.5,119,0.31722683045146477,0.015958105902798163,0.22424155479320182,0.011288315442225557,0.36868172938386545,0.017943195840368457,0.24222934902275264,0.012118619238242005,0.2856343564301834,0.015734858275544838,0.19276193360138194,0.011026983103934594,2.7351198196411133,1.2137060165405273,415.41619205474854
5,12,4.5,423,0.18835216830032042,0.01012563930409684,0.12885623354398068,0.0071485816532296746,0.19274460646178287,0.01178707280529201,0.1304177907649636,0.007880036721222368,0.2191109180864701,0.010568818412472942,0.1373050932157819,0.007109157417216964,3.177448034286499,1.2620670795440674,590.4598429203033
6,3,4.5,6,3.92137099560796,0.169396458177213,3.012121915433852,0.12917617550069704,4.492478477220978,0.18292736839815477,3.3091629194841112,0.1363756821992472,4.186315869665971,0.17022705648151523,3.370894162354373,0.12972028099718483,2.348844051361084,1.1550397872924805,424.1202058792114
6,3,7.5,6,5.993039012538634,0.1514116695595454,4.6628920375010825,0.11834707023486798,6.197120862148757,0.15310721805761823,4.684904649256,0.11801545961850166,6.082322375100421,0.14473014546795693,4.919193000215808,0.11440789925313138,2.2156310081481934,1.032851219177246,411.6979320049286
6,3,10.5,6,2.576446996282213,0.11402515863305344,1.870329084030114,0.08601414426932526,3.065858643250027,0.12243234875483672,2.1504956587977495,0.08975616469840786,2.4946943834758897,0.10818591553541265,1.8220995345920106,0.08345079116034387,2.1950740814208984,0.9895570278167723,395.1319200992584
6,6,4.5,32,1.410867235263674,0.05579789320371218,1.0045840257771173,0.04221439407745782,1.7958909402535106,0.059835604125426836,1.2500420630043034,0.044646479799716206,1.2208340860500346,0.05507496651497867,0.980118324948324,0.04150689700107054,2.564021110534668,1.1920230388641357,393.0309898853302
6,6,7.5,32,0.6454923454810888,0.031186490055221668,0.4406805563379616,0.022980236542848146,0.8188863841169753,0.03570222802994573,0.5275784987845474,0.025415953545734886,0.7393411074330488,0.03193700323542108,0.4843678223308482,0.023108717469440328,2.397369861602783,1.0621018409729004,395.399334192276
6,9,4.5,127,0.31522931733520837,0.01590016883836008,0.22311826422319017,0.011223190733349809,0.3742381243606413,0.017940833630606452,0.23938454547105673,0.012070419935911752,0.28517235810376307,0.015757794277376266,0.19254664574379632,0.01100216407670155,2.72038197517395,1.1890289783477783,424.28684997558594
